manufacturer,device_model,android_version,sdk_int,hardware,cpu_cores,model,image,input_size,detection_index,class_id,label,confidence,left,top,right,bottom,preprocess_ms,inference_ms,total_ms,cpu_percent,pss_mb,rss_mb,model_size_mb,gpu_usage_percent,delegate
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250511163759_20250511164259_f05863_jpg.rf.207a395b469f8a7123bcb8a55f7dbde0.jpg",640,1,3,"103c-cam-oto-re-trai",0.4717,588.1337,187.9731,685.3450,279.1576,89.6299,348.9462,442.5372,105.7526,282.0840,314.9531,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517125209_20250517125709_f01287_jpg.rf.125dce0ef81540ea0d3244f51213b4ca.jpg",640,0,6,"123a-cam-re-trai",0.7159,1426.7609,604.9411,1469.9756,651.9794,89.8545,343.2516,437.1537,106.5968,283.7754,316.5742,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517125709_20250517130209_f01937_jpg.rf.c6f1222828b588ac2d440b15e1af0634.jpg",640,0,27,"134-het-han-che-toc-do-toi-da",0.9245,1077.0651,686.8274,1114.3823,721.8871,89.8068,353.6748,447.4427,105.4870,285.4434,318.1680,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517125709_20250517130209_f01937_jpg.rf.c6f1222828b588ac2d440b15e1af0634.jpg",640,1,27,"134-het-han-che-toc-do-toi-da",0.7795,1050.4980,638.9063,1087.7830,687.3087,89.8068,353.6748,447.4427,105.4870,285.4434,318.1680,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517125709_20250517130209_f01937_jpg.rf.c6f1222828b588ac2d440b15e1af0634.jpg",640,2,27,"134-het-han-che-toc-do-toi-da",0.7319,1068.5537,645.3111,1117.7502,687.7817,89.8068,353.6748,447.4427,105.4870,285.4434,318.1680,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517125709_20250517130209_f01937_jpg.rf.c6f1222828b588ac2d440b15e1af0634.jpg",640,3,27,"134-het-han-che-toc-do-toi-da",0.6503,1094.0059,653.1116,1133.5140,690.4496,89.8068,353.6748,447.4427,105.4870,285.4434,318.1680,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517125709_20250517130209_f01937_jpg.rf.c6f1222828b588ac2d440b15e1af0634.jpg",640,4,27,"134-het-han-che-toc-do-toi-da",0.5866,1064.5609,677.7325,1107.9044,711.8443,89.8068,353.6748,447.4427,105.4870,285.4434,318.1680,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517125709_20250517130209_f01989_jpg.rf.b076ffddc9286b5a1fca351aaef1d7e9.jpg",640,0,27,"134-het-han-che-toc-do-toi-da",0.9160,1356.5919,502.7492,1442.4845,600.2646,94.3940,353.7613,452.2909,115.6318,229.1270,261.7500,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517125709_20250517130209_f01989_jpg.rf.b076ffddc9286b5a1fca351aaef1d7e9.jpg",640,1,1,"103a-cam-oto",0.4314,1732.0825,587.0947,1811.9048,652.3250,94.3940,353.7613,452.2909,115.6318,229.1270,261.7500,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517162300_20250517162800_f05330_jpg.rf.004ce4e33d87f72d849ccc28afccd879.jpg",640,0,17,"127-toc-do-toi-da-60",0.7166,1355.9751,546.1634,1409.3420,601.1880,89.9146,351.4698,445.3710,105.0795,229.7520,262.5547,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517162300_20250517162800_f05330_jpg.rf.004ce4e33d87f72d849ccc28afccd879.jpg",640,1,19,"127-toc-do-toi-da-80",0.4639,1355.6804,546.1306,1409.8375,602.1707,89.9146,351.4698,445.3710,105.0795,229.7520,262.5547,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517162801_20250517163301_f02184_jpg.rf.bf656ec4c0279059e2775f8a0b3306ac.jpg",640,0,11,"125-cam-vuot",0.5903,1636.1206,350.6644,1690.4008,424.4577,90.0386,347.3417,441.3748,106.0305,231.4590,264.4258,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517162801_20250517163301_f02184_jpg.rf.bf656ec4c0279059e2775f8a0b3306ac.jpg",640,1,11,"125-cam-vuot",0.3692,1561.6036,341.1527,1621.5736,417.1197,90.0386,347.3417,441.3748,106.0305,231.4590,264.4258,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517162801_20250517163301_f02184_jpg.rf.bf656ec4c0279059e2775f8a0b3306ac.jpg",640,2,18,"127-toc-do-toi-da-70",0.3455,1562.6182,339.9501,1621.7034,417.2741,90.0386,347.3417,441.3748,106.0305,231.4590,264.4258,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517164301_20250517164801_f00507_jpg.rf.69bb4eae7f768bb5d9a88a35980330f1.jpg",640,0,17,"127-toc-do-toi-da-60",0.9634,302.1455,391.3200,370.2552,481.0036,90.0606,345.2482,439.5280,105.1105,233.1816,266.0586,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517164301_20250517164801_f00507_jpg.rf.69bb4eae7f768bb5d9a88a35980330f1.jpg",640,1,22,"130-cam-dung-va-do-xe",0.9176,1563.0931,340.2332,1643.1179,442.1254,90.0606,345.2482,439.5280,105.1105,233.1816,266.0586,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517171302_20250517171802_f01924_jpg.rf.e561c9eba1571fc7c47d3793e83a9454.jpg",640,0,7,"123b-cam-re-phai",0.4717,1074.4808,609.9758,1108.4418,641.6984,89.6995,351.6272,445.1753,105.5751,234.8770,267.6758,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","ch0_20250517171302_20250517171802_f01924_jpg.rf.e561c9eba1571fc7c47d3793e83a9454.jpg",640,1,1,"103a-cam-oto",0.3813,1408.9076,674.0182,1437.2421,703.5604,89.6995,351.6272,445.1753,105.5751,234.8770,267.6758,10.1784,,"NNAPI"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","376_jpg.rf.4be45b6bd889aa6e8432f712997e88dd.jpg",640,0,5,"107-cam-oto-khach-va-oto-tai",0.9133,375.6492,276.9893,399.2727,295.7060,87.2805,351.3273,442.6199,104.6031,226.1191,259.2344,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","376_jpg.rf.4be45b6bd889aa6e8432f712997e88dd.jpg",640,1,16,"127-toc-do-toi-da-50",0.9040,339.5262,315.9438,356.1520,327.9560,87.2805,351.3273,442.6199,104.6031,226.1191,259.2344,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","4_mp4-0002_jpg.rf.378ddc9a1b8edabcf6883c5a72b0e80d.jpg",640,0,45,"301d-cac-xe-chi-duoc-re-phai-2",0.9762,385.4692,66.3326,530.0062,148.6145,87.2697,352.3757,443.7107,105.2474,227.8184,260.8555,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","4_mp4-0002_jpg.rf.378ddc9a1b8edabcf6883c5a72b0e80d.jpg",640,1,35,"208-giao-nhau-voi-duong-uu-tien",0.3117,0.0541,486.1939,22.3635,605.9368,87.2697,352.3757,443.7107,105.2474,227.8184,260.8555,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","4_mp4-0065_jpg.rf.4a889c6bd7bfa8515b55bae6d21a9858.jpg",640,0,45,"301d-cac-xe-chi-duoc-re-phai-2",0.9553,469.3600,49.3858,617.5187,132.2600,87.2940,370.1167,461.5377,106.8153,229.5215,262.5586,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","4_mp4-0065_jpg.rf.4a889c6bd7bfa8515b55bae6d21a9858.jpg",640,1,35,"208-giao-nhau-voi-duong-uu-tien",0.8074,616.2062,370.3048,640.0000,480.3160,87.2940,370.1167,461.5377,106.8153,229.5215,262.5586,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","4_mp4-0079_jpg.rf.7bb0baec5c447fec393734ddc09eba72.jpg",640,0,45,"301d-cac-xe-chi-duoc-re-phai-2",0.9621,458.6488,57.5087,606.3588,142.2482,94.7299,388.9347,488.0060,106.9645,231.2754,264.1445,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","517_jpg.rf.3365e9d3f7787c53d4f330c9317b2c3d.jpg",640,0,30,"137-cam-re-trai-va-re-phai",0.9804,363.0368,117.2788,393.0258,166.7018,87.5557,366.9362,458.4898,105.9991,232.8691,265.7500,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","6432930985452_mp4-0006_jpg.rf.2a8f28c40fd6ecda3333caa0532c516f.jpg",640,0,33,"205-duong-giao-nhau",0.6218,319.5776,207.3434,398.3282,250.4826,87.4693,358.2607,449.7969,105.1571,234.5488,267.7148,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","6432930985452_mp4-0006_jpg.rf.2a8f28c40fd6ecda3333caa0532c516f.jpg",640,1,31,"201-cho-ngoat-nguy-hiem",0.2750,317.6356,249.1416,386.8829,286.5111,87.4693,358.2607,449.7969,105.1571,234.5488,267.7148,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","6432930985452_mp4-0006_jpg.rf.2a8f28c40fd6ecda3333caa0532c516f.jpg",640,2,37,"221-duong-go-ghe",0.2556,316.1696,249.2470,388.2762,287.1271,87.4693,358.2607,449.7969,105.1571,234.5488,267.7148,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","6432941026760_mp4-0002_jpg.rf.a3ad0991ac8035a20fec19321776f20e.jpg",640,0,39,"225-chu-y-tre-em",0.9608,86.7819,302.9949,138.5695,331.5009,88.0028,368.9421,460.8518,106.7512,236.2861,269.4570,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","6432944636915_mp4-0028_jpg.rf.e2faf3f5559fde6bf98d92b08f8df413.jpg",640,0,29,"136-cam-di-thang",0.9570,137.0306,338.6115,169.7706,358.3847,88.2919,348.8562,441.3598,104.9017,237.9619,271.0625,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","6432944636915_mp4-0028_jpg.rf.e2faf3f5559fde6bf98d92b08f8df413.jpg",640,1,29,"136-cam-di-thang",0.9385,499.6401,263.3093,535.9787,288.6132,88.2919,348.8562,441.3598,104.9017,237.9619,271.0625,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","6432944636915_mp4-0028_jpg.rf.e2faf3f5559fde6bf98d92b08f8df413.jpg",640,2,35,"208-giao-nhau-voi-duong-uu-tien",0.7252,497.8157,318.7670,542.6474,346.0779,88.2919,348.8562,441.3598,104.9017,237.9619,271.0625,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","6438222152829_mp4-0073_jpg.rf.821d491f7ae20e69e29ea8667ad15bf4.jpg",640,0,18,"127-toc-do-toi-da-70",0.9369,318.0864,261.4353,366.4207,290.8036,87.5558,358.7072,450.3576,105.6923,239.6885,272.7070,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","6438222152829_mp4-0115_jpg.rf.9ecc4398589661778243262d2d7b58a7.jpg",640,0,18,"127-toc-do-toi-da-70",0.8692,79.6164,305.9812,129.3763,333.7228,87.2743,357.6884,449.4485,104.5712,241.3604,274.5742,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","7_jpg.rf.fc20b3103435b9baf0d1537e5b75d37e.jpg",640,0,30,"137-cam-re-trai-va-re-phai",0.9951,10.0560,374.8595,32.6915,407.8451,87.1096,353.8655,445.1952,105.3458,243.0479,276.4414,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","7_jpg.rf.fc20b3103435b9baf0d1537e5b75d37e.jpg",640,1,30,"137-cam-re-trai-va-re-phai",0.9709,0.1276,249.7311,22.3549,296.0002,87.1096,353.8655,445.1952,105.3458,243.0479,276.4414,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","812_jpg.rf.9042caec1c9cb13ffd30654e9ef12a6f.jpg",640,0,23,"131a-cam-do-xe",0.5824,432.9137,205.6035,455.9367,241.6060,87.9752,350.0615,442.0356,106.0988,244.7354,278.0586,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","812_jpg.rf.9042caec1c9cb13ffd30654e9ef12a6f.jpg",640,1,51,"407a-duong-mot-chieu",0.5279,480.5778,234.6999,500.0264,268.6404,87.9752,350.0615,442.0356,106.0988,244.7354,278.0586,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","8_jpg.rf.2f29afa5c73f30e6db9c8febb349fdd5.jpg",640,0,30,"137-cam-re-trai-va-re-phai",0.9807,27.5668,207.9221,59.5179,259.5805,87.2640,363.0160,454.5493,104.7179,246.4131,279.6875,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","8_jpg.rf.2f29afa5c73f30e6db9c8febb349fdd5.jpg",640,1,30,"137-cam-re-trai-va-re-phai",0.9653,33.2991,342.4981,58.1245,379.7162,87.2640,363.0160,454.5493,104.7179,246.4131,279.6875,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","946_jpg.rf.adbd2325400dbee2acc362c831534168.jpg",640,0,57,"442-cho",0.9386,407.1291,348.2822,431.0127,388.1095,87.0172,360.3916,451.5805,105.1849,248.0850,281.3047,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","946_jpg.rf.adbd2325400dbee2acc362c831534168.jpg",640,1,23,"131a-cam-do-xe",0.9295,406.5782,305.2701,432.6429,347.5688,87.0172,360.3916,451.5805,105.1849,248.0850,281.3047,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","986_jpg.rf.fb6f79659a343c46b133dd894286529e.jpg",640,0,37,"221-duong-go-ghe",0.9938,590.6465,247.1337,620.9673,287.9659,87.9861,364.2209,456.3173,105.8456,249.7686,282.9297,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","986_jpg.rf.fb6f79659a343c46b133dd894286529e.jpg",640,1,38,"224-duong-nguoi-di-bo-cat-ngang",0.3895,593.9318,290.4183,622.2265,330.8632,87.9861,364.2209,456.3173,105.8456,249.7686,282.9297,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","986_jpg.rf.fb6f79659a343c46b133dd894286529e.jpg",640,2,37,"221-duong-go-ghe",0.2911,593.8137,291.2919,622.8889,331.2636,87.9861,364.2209,456.3173,105.8456,249.7686,282.9297,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","A-nh-ma-n-hi-nh-2025-03-23-lu-c-00_00_38_png.rf.33d0b8be20a15121992d6c781612db26.jpg",640,0,29,"136-cam-di-thang",0.8737,24.9313,118.6763,150.3710,299.5162,87.4001,357.3270,448.7574,105.6236,251.4639,284.5625,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","Eddy2612-online-video-cutter_com-_mp4-0087_jpg.rf.a8b63de290830a8a569ab9b94e8c6b56.jpg",640,0,13,"127-toc-do-toi-da-20",0.9885,279.2327,128.6402,374.2805,185.5913,88.3565,364.1342,456.4393,106.4751,253.1240,285.4375,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","Ghi-Ma-n-hi-nh-2025-03-23-lu-c-22_08_05_mov-0054_jpg.rf.8210917d1062e06e013d0cd56a0af732.jpg",640,0,49,"303-noi-giao-nhau-chay-theo-vong-xuyen",0.9813,193.8412,23.9920,456.3632,351.8513,87.4372,354.1244,445.6690,105.0095,254.7920,287.0469,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","Ghi-Ma-n-hi-nh-2025-03-23-lu-c-22_25_28_mov-0039_jpg.rf.c3dffa99ceeb2ccfac3193655497d12e.jpg",640,0,36,"209-giao-nhau-co-tin-hieu-den",0.9640,131.1763,117.0291,224.2426,254.7897,87.3602,355.2792,446.8353,104.7353,256.4717,288.6641,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","Ghi-Ma-n-hi-nh-2025-03-23-lu-c-22_25_28_mov-0146_jpg.rf.e35fdd91170a46c9280260785119000e.jpg",640,0,36,"209-giao-nhau-co-tin-hieu-den",0.9643,131.1758,116.9927,224.2202,254.7622,87.4199,356.5870,448.0451,105.3453,258.1240,290.2734,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-14_04_42_mov-0017_jpg.rf.b635a1968c52972696572e13f5cf98d6.jpg",640,0,44,"301c-cac-xe-chi-duoc-re-trai",0.9856,25.5750,45.3718,310.0652,620.2525,88.3075,352.6527,445.0945,104.9203,259.8037,291.8906,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-14_04_42_mov-0017_jpg.rf.b635a1968c52972696572e13f5cf98d6.jpg",640,1,44,"301c-cac-xe-chi-duoc-re-trai",0.9606,341.7204,44.4934,627.1328,620.4166,88.3075,352.6527,445.0945,104.9203,259.8037,291.8906,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-15_06_54_mov-0123_jpg.rf.197f8c0a1a3c6ef7eca2eb4bc9b02e42.jpg",640,0,52,"420-bat-dau-khu-dong-dan-cu",0.9007,93.0962,245.0949,383.4691,381.1094,87.2808,354.1871,445.5610,104.5861,261.4834,293.7695,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-15_06_54_mov-0169_jpg.rf.ffb7a1764cbb0e63ccaa9eea360f6403.jpg",640,0,52,"420-bat-dau-khu-dong-dan-cu",0.9002,93.0772,245.0111,383.4963,381.0734,87.0529,357.6208,448.5708,105.8907,263.1553,295.3750,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-15_38_46_mov-0128_jpg.rf.611046171b0f3d2701b8a6a449f93d27.jpg",640,0,53,"421-ket-thuc-khu-dong-dan-cu",0.9654,467.1937,197.8967,618.6035,339.3905,87.6768,350.5635,442.0875,105.8601,264.8193,296.9883,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_0493_jpeg.rf.3ae39d1297e3e1de25b07f168e79bc36.jpg",640,0,25,"131c-cam-do-xe-ngay-chan",0.8554,711.6335,246.3053,884.9934,451.1277,89.2330,352.2447,445.4949,104.8255,273.9795,306.3320,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",640,0,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9512,38.0597,269.9998,72.3158,348.2528,87.4180,356.3412,447.9986,105.5796,268.2373,300.5078,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",640,1,0,"102-cam-di-nguoc-chieu",0.9459,39.0852,187.5210,78.5938,265.0213,87.4180,356.3412,447.9986,105.5796,268.2373,300.5078,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",640,2,15,"127-toc-do-toi-da-40",0.4072,493.2215,401.6385,505.0254,420.1293,87.4180,356.3412,447.9986,105.5796,268.2373,300.5078,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",640,3,34,"207-giao-nhau-voi-duong-khong-uu-tien",0.3580,493.5382,385.3092,505.0299,400.1436,87.4180,356.3412,447.9986,105.5796,268.2373,300.5078,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",640,0,0,"102-cam-di-nguoc-chieu",0.9852,233.2600,438.4158,252.8284,484.7965,87.7473,352.7735,444.7525,105.2259,269.9600,302.1484,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",640,1,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9833,232.9818,486.4933,254.9279,532.2845,87.7473,352.7735,444.7525,105.2259,269.9600,302.1484,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",640,2,17,"127-toc-do-toi-da-60",0.9209,508.7044,241.4982,533.2273,289.4063,87.7473,352.7735,444.7525,105.2259,269.9600,302.1484,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",640,3,19,"127-toc-do-toi-da-80",0.9159,409.5705,252.8143,432.7007,299.9893,87.7473,352.7735,444.7525,105.2259,269.9600,302.1484,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4028-MOV_out0011_png.rf.a99e3f8eb0f391dc63d04a13f66c7d92.jpg",640,0,19,"127-toc-do-toi-da-80",0.9584,308.9209,117.9400,361.7474,208.2997,88.3235,364.6449,457.5118,105.3507,271.6787,303.7969,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4028-MOV_out0011_png.rf.a99e3f8eb0f391dc63d04a13f66c7d92.jpg",640,1,22,"130-cam-dung-va-do-xe",0.9346,430.7551,271.5583,485.2521,362.1271,88.3235,364.6449,457.5118,105.3507,271.6787,303.7969,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4028-MOV_out0011_png.rf.a99e3f8eb0f391dc63d04a13f66c7d92.jpg",640,2,17,"127-toc-do-toi-da-60",0.9300,368.5984,112.3103,422.0189,203.4629,88.3235,364.6449,457.5118,105.3507,271.6787,303.7969,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",640,0,1,"103a-cam-oto",0.9991,173.6706,163.5159,241.8914,279.9948,87.2681,353.8515,445.4047,105.0717,273.3936,305.4297,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",640,1,32,"203-duong-bi-hep",0.9901,68.8436,388.6501,136.1788,495.6619,87.2681,353.8515,445.4047,105.0717,273.3936,305.4297,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",640,2,40,"227-cong-truong",0.9890,242.8772,424.8196,309.9449,530.2844,87.2681,353.8515,445.4047,105.0717,273.3936,305.4297,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",640,3,44,"301c-cac-xe-chi-duoc-re-trai",0.9635,151.9823,399.1161,220.6198,510.4954,87.2681,353.8515,445.4047,105.0717,273.3936,305.4297,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4041-MOV_out0020_png.rf.91d13da17f2f3d6f9c8ffdd204463ac2.jpg",640,0,31,"201-cho-ngoat-nguy-hiem",0.9179,139.0784,215.5560,220.0121,343.8330,87.6117,349.9210,441.6575,105.5103,275.1084,307.0820,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4041-MOV_out0020_png.rf.91d13da17f2f3d6f9c8ffdd204463ac2.jpg",640,1,32,"203-duong-bi-hep",0.7676,140.4787,216.4887,220.2614,346.1849,87.6117,349.9210,441.6575,105.5103,275.1084,307.0820,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",640,0,41,"245-di-cham",0.8926,205.0900,315.3641,240.7285,370.4163,87.6106,361.2329,453.3713,107.4160,276.8291,308.9570,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",640,1,34,"207-giao-nhau-voi-duong-khong-uu-tien",0.8791,203.3095,257.0187,241.7136,311.4138,87.6106,361.2329,453.3713,107.4160,276.8291,308.9570,5.1396,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640_fp16","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",640,2,6,"123a-cam-re-trai",0.8319,106.8798,355.0679,125.4248,385.2150,87.6106,361.2329,453.3713,107.4160,276.8291,308.9570,5.1396,,"CPU-1T"
