manufacturer,device_model,android_version,sdk_int,hardware,cpu_cores,model,image,input_size,detection_index,class_id,label,confidence,left,top,right,bottom,preprocess_ms,inference_ms,total_ms,cpu_percent,pss_mb,rss_mb,model_size_mb,gpu_usage_percent,delegate
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","6432941026760_mp4-0002_jpg.rf.a3ad0991ac8035a20fec19321776f20e.jpg",640,0,39,"225-chu-y-tre-em",0.9608,86.7615,302.9297,138.5606,331.4411,88.9988,347.3493,440.4130,106.7162,217.3721,249.4609,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","6432944636915_mp4-0028_jpg.rf.e2faf3f5559fde6bf98d92b08f8df413.jpg",640,0,29,"136-cam-di-thang",0.9568,136.9612,338.4864,169.7088,358.2619,89.3116,352.8958,446.5443,106.3711,219.0557,251.0664,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","6432944636915_mp4-0028_jpg.rf.e2faf3f5559fde6bf98d92b08f8df413.jpg",640,1,29,"136-cam-di-thang",0.9380,499.5150,263.3707,535.8569,288.6814,89.3116,352.8958,446.5443,106.3711,219.0557,251.0664,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","6432944636915_mp4-0028_jpg.rf.e2faf3f5559fde6bf98d92b08f8df413.jpg",640,2,35,"208-giao-nhau-voi-duong-uu-tien",0.7232,497.8756,318.7058,542.7155,346.0230,89.3116,352.8958,446.5443,106.3711,219.0557,251.0664,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","6438222152829_mp4-0073_jpg.rf.821d491f7ae20e69e29ea8667ad15bf4.jpg",640,0,18,"127-toc-do-toi-da-70",0.9368,318.0796,261.4658,366.4275,290.8425,88.7958,347.9444,440.7955,105.9433,220.7471,252.9492,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","6438222152829_mp4-0115_jpg.rf.9ecc4398589661778243262d2d7b58a7.jpg",640,0,18,"127-toc-do-toi-da-70",0.8691,79.6095,305.9140,129.3829,333.6627,88.5269,351.6902,444.1584,106.9425,222.4268,254.5742,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","7_jpg.rf.fc20b3103435b9baf0d1537e5b75d37e.jpg",640,0,30,"137-cam-re-trai-va-re-phai",0.9950,10.0426,374.9167,32.6854,407.9128,88.9200,368.5954,462.4161,106.3949,224.0869,255.4727,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","7_jpg.rf.fc20b3103435b9baf0d1537e5b75d37e.jpg",640,1,30,"137-cam-re-trai-va-re-phai",0.9704,0.1227,249.7881,22.3562,296.0668,88.9200,368.5954,462.4161,106.3949,224.0869,255.4727,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","812_jpg.rf.9042caec1c9cb13ffd30654e9ef12a6f.jpg",640,0,23,"131a-cam-do-xe",0.5839,433.0319,205.6297,456.0624,241.6423,89.0918,351.3692,444.5215,106.1800,225.8057,257.5820,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","812_jpg.rf.9042caec1c9cb13ffd30654e9ef12a6f.jpg",640,1,51,"407a-duong-mot-chieu",0.5277,480.5122,234.6674,499.9670,268.6143,89.0918,351.3692,444.5215,106.1800,225.8057,257.5820,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","8_jpg.rf.2f29afa5c73f30e6db9c8febb349fdd5.jpg",640,0,30,"137-cam-re-trai-va-re-phai",0.9805,27.5801,207.9788,59.5366,259.6497,89.2632,346.2646,439.9324,106.1513,227.4932,259.1953,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","8_jpg.rf.2f29afa5c73f30e6db9c8febb349fdd5.jpg",640,1,30,"137-cam-re-trai-va-re-phai",0.9648,33.3013,342.4305,58.1333,379.6584,89.2632,346.2646,439.9324,106.1513,227.4932,259.1953,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","946_jpg.rf.adbd2325400dbee2acc362c831534168.jpg",640,0,57,"442-cho",0.9380,407.2505,348.2150,431.1427,388.0544,89.1298,359.0045,452.9092,106.8629,229.1924,260.8164,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","946_jpg.rf.adbd2325400dbee2acc362c831534168.jpg",640,1,23,"131a-cam-do-xe",0.9292,406.4469,305.2041,432.5183,347.5119,89.1298,359.0045,452.9092,106.8629,229.1924,260.8164,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","986_jpg.rf.fb6f79659a343c46b133dd894286529e.jpg",640,0,37,"221-duong-go-ghe",0.9937,590.7668,247.1893,621.0943,288.0318,88.7013,346.5219,439.3837,105.1461,230.8721,262.4336,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","986_jpg.rf.fb6f79659a343c46b133dd894286529e.jpg",640,1,38,"224-duong-nguoi-di-bo-cat-ngang",0.3879,593.8691,290.4184,622.1689,330.8695,88.7013,346.5219,439.3837,105.1461,230.8721,262.4336,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","986_jpg.rf.fb6f79659a343c46b133dd894286529e.jpg",640,2,37,"221-duong-go-ghe",0.2900,593.7489,291.2222,622.8323,331.2042,88.7013,346.5219,439.3837,105.1461,230.8721,262.4336,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","A-nh-ma-n-hi-nh-2025-03-23-lu-c-00_00_38_png.rf.33d0b8be20a15121992d6c781612db26.jpg",640,0,29,"136-cam-di-thang",0.8748,24.8815,118.6439,150.3471,299.5274,88.7080,352.0660,444.7597,106.1233,232.5674,264.0625,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","Eddy2612-online-video-cutter_com-_mp4-0087_jpg.rf.a8b63de290830a8a569ab9b94e8c6b56.jpg",640,0,13,"127-toc-do-toi-da-20",0.9884,279.1567,128.6043,374.2271,185.5706,89.2010,350.3956,443.5840,105.7280,234.2432,265.6680,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","Ghi-Ma-n-hi-nh-2025-03-23-lu-c-22_08_05_mov-0054_jpg.rf.8210917d1062e06e013d0cd56a0af732.jpg",640,0,49,"303-noi-giao-nhau-chay-theo-vong-xuyen",0.9813,193.7894,23.9808,456.3760,351.9198,88.7873,348.4297,441.4112,105.5692,235.9346,267.5195,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","Ghi-Ma-n-hi-nh-2025-03-23-lu-c-22_25_28_mov-0039_jpg.rf.c3dffa99ceeb2ccfac3193655497d12e.jpg",640,0,36,"209-giao-nhau-co-tin-hieu-den",0.9638,131.1593,117.0107,224.2497,254.8021,88.7828,351.0350,444.0392,106.0702,237.5986,269.1328,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","Ghi-Ma-n-hi-nh-2025-03-23-lu-c-22_25_28_mov-0146_jpg.rf.e35fdd91170a46c9280260785119000e.jpg",640,0,36,"209-giao-nhau-co-tin-hieu-den",0.9642,131.1588,116.9741,224.2271,254.7745,88.6219,350.2909,442.9013,105.8915,239.2666,270.7539,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-14_04_42_mov-0017_jpg.rf.b635a1968c52972696572e13f5cf98d6.jpg",640,0,44,"301c-cac-xe-chi-duoc-re-trai",0.9856,25.5644,45.2413,310.1233,620.2645,88.9618,352.9863,446.1345,106.9171,240.9580,272.3906,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-14_04_42_mov-0017_jpg.rf.b635a1968c52972696572e13f5cf98d6.jpg",640,1,44,"301c-cac-xe-chi-duoc-re-trai",0.9606,341.6344,44.3633,627.1133,620.4432,88.9618,352.9863,446.1345,106.9171,240.9580,272.3906,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-15_06_54_mov-0123_jpg.rf.197f8c0a1a3c6ef7eca2eb4bc9b02e42.jpg",640,0,52,"420-bat-dau-khu-dong-dan-cu",0.9006,93.1020,244.9366,383.5396,380.9942,88.6192,346.0298,438.6692,106.4571,242.6650,274.0078,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-15_06_54_mov-0169_jpg.rf.ffb7a1764cbb0e63ccaa9eea360f6403.jpg",640,0,52,"420-bat-dau-khu-dong-dan-cu",0.9002,93.0838,244.8534,383.5669,380.9584,88.6107,352.4771,445.4525,105.5094,244.3525,275.6172,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","Ghi-Ma-n-hi-nh-2025-04-02-lu-c-15_38_46_mov-0128_jpg.rf.611046171b0f3d2701b8a6a449f93d27.jpg",640,0,53,"421-ket-thuc-khu-dong-dan-cu",0.9653,467.2529,197.8472,618.6951,339.3798,89.1327,363.1120,456.4684,106.0299,246.0352,277.2305,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_0493_jpeg.rf.3ae39d1297e3e1de25b07f168e79bc36.jpg",640,0,25,"131c-cam-do-xe-ngay-chan",0.8557,711.6933,246.2028,885.0941,451.0754,91.0798,363.9138,459.0933,106.2950,255.1836,286.7539,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",640,0,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9511,38.0429,270.0546,72.3032,348.3255,89.7688,345.4609,439.3805,105.8298,249.4492,280.9492,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",640,1,0,"102-cam-di-nguoc-chieu",0.9455,39.0780,187.5728,78.5979,265.0894,89.7688,345.4609,439.3805,105.8298,249.4492,280.9492,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",640,2,15,"127-toc-do-toi-da-40",0.4092,493.2238,401.6345,505.0260,420.1294,89.7688,345.4609,439.3805,105.8298,249.4492,280.9492,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4007-MOV_out0082_png.rf.7bbdf7cb3b519eb3ae5d2c2185311585.jpg",640,3,34,"207-giao-nhau-voi-duong-khong-uu-tien",0.3579,493.5377,385.1830,505.0319,400.0194,89.7688,345.4609,439.3805,105.8298,249.4492,280.9492,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",640,0,0,"102-cam-di-nguoc-chieu",0.9851,233.3208,438.4115,252.8949,484.8029,88.4583,350.9845,444.0597,106.5157,251.1934,282.6172,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",640,1,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9833,232.9156,486.5486,254.8675,532.3513,88.4583,350.9845,444.0597,106.5157,251.1934,282.6172,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",640,2,17,"127-toc-do-toi-da-60",0.9206,508.6429,241.4935,533.1661,289.4121,88.4583,350.9845,444.0597,106.5157,251.1934,282.6172,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4024-MOV_out0253_png.rf.503a4c4d1be9d04bb29a2d681fd63cf8.jpg",640,3,19,"127-toc-do-toi-da-80",0.9158,409.5674,252.8694,432.7042,300.0571,88.4583,350.9845,444.0597,106.5157,251.1934,282.6172,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4028-MOV_out0011_png.rf.a99e3f8eb0f391dc63d04a13f66c7d92.jpg",640,0,19,"127-toc-do-toi-da-80",0.9583,308.7939,117.9001,361.6304,208.2822,88.5363,350.1561,443.0570,106.5309,252.9219,284.2617,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4028-MOV_out0011_png.rf.a99e3f8eb0f391dc63d04a13f66c7d92.jpg",640,1,22,"130-cam-dung-va-do-xe",0.9346,430.8746,271.5799,485.3855,362.1679,88.5363,350.1561,443.0570,106.5309,252.9219,284.2617,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4028-MOV_out0011_png.rf.a99e3f8eb0f391dc63d04a13f66c7d92.jpg",640,2,17,"127-toc-do-toi-da-60",0.9299,368.4636,112.2711,421.8962,203.4423,88.5363,350.1561,443.0570,106.5309,252.9219,284.2617,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",640,0,1,"103a-cam-oto",0.9991,173.6650,163.4719,241.9001,279.9769,88.7461,359.9048,453.6011,105.8183,254.6484,286.1523,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",640,1,32,"203-duong-bi-hep",0.9901,68.8611,388.7524,136.2164,495.7982,88.7461,359.9048,453.6011,105.8183,254.6484,286.1523,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",640,2,40,"227-cong-truong",0.9889,242.9304,424.9303,310.0176,530.4151,88.7461,359.9048,453.6011,105.8183,254.6484,286.1523,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4032-MOV_out0046_png.rf.2ee7f103233cddca5730e99df4bb569a.jpg",640,3,44,"301c-cac-xe-chi-duoc-re-trai",0.9635,152.0020,399.0362,220.6530,510.4467,88.7461,359.9048,453.6011,105.8183,254.6484,286.1523,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4041-MOV_out0020_png.rf.91d13da17f2f3d6f9c8ffdd204463ac2.jpg",640,0,31,"201-cho-ngoat-nguy-hiem",0.9180,139.1314,215.4729,220.0863,343.7860,89.0934,349.5317,442.7090,106.1632,256.3477,287.7852,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4041-MOV_out0020_png.rf.91d13da17f2f3d6f9c8ffdd204463ac2.jpg",640,1,32,"203-duong-bi-hep",0.7687,140.4677,216.4591,220.2769,346.1964,89.0934,349.5317,442.7090,106.1632,256.3477,287.7852,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",640,0,41,"245-di-cham",0.8920,205.1152,315.2336,240.7619,370.2980,88.6827,345.7741,438.8375,106.6440,258.1416,289.6250,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",640,1,34,"207-giao-nhau-voi-duong-khong-uu-tien",0.8781,203.3330,256.9515,241.7484,311.3574,88.6827,345.7741,438.8375,106.6440,258.1416,289.6250,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",640,2,6,"123a-cam-re-trai",0.8314,106.8637,355.1888,125.4088,385.3435,88.6827,345.7741,438.8375,106.6440,258.1416,289.6250,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4047-MOV_out0012_png.rf.09ca70977f0bc67b6fa6c76255a2f296.jpg",640,3,6,"123a-cam-re-trai",0.5199,144.0328,331.7924,174.8451,381.3747,88.6827,345.7741,438.8375,106.6440,258.1416,289.6250,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",640,0,22,"130-cam-dung-va-do-xe",0.9358,135.6271,59.2551,201.6486,171.6415,88.9125,347.9025,441.2102,106.7495,259.7979,291.2031,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",640,1,16,"127-toc-do-toi-da-50",0.9053,373.1500,332.3700,387.7899,354.6076,88.9125,347.9025,441.2102,106.7495,259.7979,291.2031,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",640,2,16,"127-toc-do-toi-da-50",0.8493,273.3638,334.6780,287.5978,357.6759,88.9125,347.9025,441.2102,106.7495,259.7979,291.2031,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",640,3,19,"127-toc-do-toi-da-80",0.6838,93.8593,367.0754,112.0937,396.7643,88.9125,347.9025,441.2102,106.7495,259.7979,291.2031,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4049-MOV_out0023_png.rf.176dec9b6c99c3073e95282376af54d4.jpg",640,4,31,"201-cho-ngoat-nguy-hiem",0.2700,505.7174,500.7231,523.7190,526.1357,88.9125,347.9025,441.2102,106.7495,259.7979,291.2031,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4051-MOV_out0049_png.rf.0cdced0af44df2b18e13adfddda976bb.jpg",640,0,41,"245-di-cham",0.8120,246.2855,153.7530,337.1024,289.9747,92.3507,360.4536,456.6884,114.7378,202.2197,233.7930,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4051-MOV_out0052_png.rf.c7fb9ae66a6356120ecff9f0903bb4a1.jpg",640,0,41,"245-di-cham",0.9843,324.9767,123.0654,403.3383,248.7545,88.4965,347.8264,440.2092,106.0845,202.7236,234.2422,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4052-MOV_out0095_png.rf.cd837ddfd7779c6029cf8843e67a522d.jpg",640,0,31,"201-cho-ngoat-nguy-hiem",0.9732,254.8645,257.0145,288.1267,305.3395,88.2203,352.4530,444.6498,106.1494,204.4072,236.1016,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4055-MOV_out0002_png.rf.94c5ef6aa29fbe4784d4de3f78f2b683.jpg",640,0,16,"127-toc-do-toi-da-50",0.9818,216.2330,134.5130,281.2105,246.3938,88.1128,346.8601,439.3535,106.5188,206.0947,237.7188,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4055-MOV_out0002_png.rf.94c5ef6aa29fbe4784d4de3f78f2b683.jpg",640,1,23,"131a-cam-do-xe",0.9420,76.8161,337.2853,122.6388,412.2404,88.1128,346.8601,439.3535,106.5188,206.0947,237.7188,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4055-MOV_out0002_png.rf.94c5ef6aa29fbe4784d4de3f78f2b683.jpg",640,2,16,"127-toc-do-toi-da-50",0.9308,292.7714,140.4286,346.4147,254.1316,88.1128,346.8601,439.3535,106.5188,206.0947,237.7188,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4063-MOV_out0014_png.rf.f12c9a9d9bc1a12865d7f0d9c2699bd2.jpg",640,0,0,"102-cam-di-nguoc-chieu",0.9995,251.9386,0.0000,417.5104,261.0118,88.3190,345.7125,438.3042,106.0893,207.8447,239.3867,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4063-MOV_out0014_png.rf.f12c9a9d9bc1a12865d7f0d9c2699bd2.jpg",640,1,48,"302a-huong-phai-di-vong-chuong-ngai-vat-1",0.9545,245.9458,282.8255,418.5219,544.4262,88.3190,345.7125,438.3042,106.0893,207.8447,239.3867,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4068-MOV_out0014_png.rf.46899b0d6413e15a0ae59681905e76ea.jpg",640,0,23,"131a-cam-do-xe",0.8555,449.3115,407.2853,469.6698,439.3286,88.0120,347.0885,439.2085,106.3264,209.5791,241.0117,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4088-MOV_out0008_png.rf.d90b9e2562e7f2317a06cd60967c20b2.jpg",640,0,22,"130-cam-dung-va-do-xe",0.9536,135.0619,200.0590,217.0312,344.5948,88.6822,355.0117,447.6828,107.2175,211.2773,242.6172,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4090-MOV_out0026_png.rf.878b7d031dda48c5609c1198ec6054fa.jpg",640,0,22,"130-cam-dung-va-do-xe",0.9336,243.1489,259.4730,324.0341,403.2921,88.5875,348.9743,441.6603,106.6417,212.9805,244.2266,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4090-MOV_out0026_png.rf.878b7d031dda48c5609c1198ec6054fa.jpg",640,1,23,"131a-cam-do-xe",0.8852,24.7430,528.2164,53.8810,576.9816,88.5875,348.9743,441.6603,106.6417,212.9805,244.2266,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4090-MOV_out0027_png.rf.88dba89fb23debf0a97ce44daab9bfb2.jpg",640,0,22,"130-cam-dung-va-do-xe",0.9614,235.4585,207.1015,323.9919,358.2747,88.3622,360.3750,453.6276,106.6941,214.6836,245.8477,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4090-MOV_out0027_png.rf.88dba89fb23debf0a97ce44daab9bfb2.jpg",640,1,23,"131a-cam-do-xe",0.9282,0.2339,495.4242,29.0068,545.5770,88.3622,360.3750,453.6276,106.6941,214.6836,245.8477,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4092-MOV_out0022_png.rf.713fb9936736c64cf149876cc11b2222.jpg",640,0,10,"124c-cam-re-trai-va-cam-quay-dau-xe",0.9941,89.0108,263.1580,221.9614,509.7079,88.0442,347.9753,440.2092,106.3117,216.3945,247.4688,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4094-MOV_out0042_png.rf.87f31848eb608dff4b9db2d8af1394c0.jpg",640,0,23,"131a-cam-do-xe",0.9595,282.1525,158.4890,420.8764,404.3273,87.9357,350.9214,442.7558,105.7005,218.0977,249.8203,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4102-MOV_out0004_png.rf.a8ff3f3168fed99a978b85593b5ae2d7.jpg",640,0,23,"131a-cam-do-xe",0.9843,77.6688,205.8281,224.5570,466.6942,88.3253,354.5529,446.9806,106.0435,219.7852,251.4336,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",640,0,19,"127-toc-do-toi-da-80",0.9467,215.8918,160.4359,255.5142,228.9654,88.0543,352.8923,445.8151,105.6478,221.4688,253.0430,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",640,1,16,"127-toc-do-toi-da-50",0.9439,363.0413,173.5559,394.8588,224.3919,88.0543,352.8923,445.8151,105.6478,221.4688,253.0430,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",640,2,17,"127-toc-do-toi-da-60",0.9268,272.2510,142.7235,313.1708,210.9015,88.0543,352.8923,445.8151,105.6478,221.4688,253.0430,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",640,3,22,"130-cam-dung-va-do-xe",0.9008,269.7023,370.2578,300.2473,418.5707,88.0543,352.8923,445.8151,105.6478,221.4688,253.0430,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4112-MOV_out0033_png.rf.e613a1f06ff12b7a34f8ec255aeacb89.jpg",640,4,22,"130-cam-dung-va-do-xe",0.7730,579.3103,447.6945,600.2117,481.0245,88.0543,352.8923,445.8151,105.6478,221.4688,253.0430,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4122-MOV_out0005_png.rf.1f4d23954e1988995727f1a64e6cbbbc.jpg",640,0,23,"131a-cam-do-xe",0.9491,286.8944,207.9168,358.3469,338.7804,88.4818,350.0601,443.1418,105.3822,223.1836,254.6992,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4122-MOV_out0064_png.rf.af462c333d954aee4ca15a655354abe5.jpg",640,0,23,"131a-cam-do-xe",0.9449,70.0948,323.3900,151.9850,459.1188,88.1755,347.0007,439.6578,104.6254,224.8594,256.3125,10.1784,,"CPU-1T"
"samsung","SM-A336E","14",34,"s5e8825",8,"yolo11n_640","IMG_4139-MOV_out0005_png.rf.97b28cd0c0f71780403c4b84d24d8a4a.jpg",640,0,39,"225-chu-y-tre-em",0.9796,294.5242,161.8199,343.2285,242.7961,88.5715,349.3110,442.0713,104.9589,226.5469,258.1719,10.1784,,"CPU-1T"
